id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,528319.6623285001,107.26449987851083,68,71,0.5591792160829698,0.5625682213568346,1.3606180864977917,0.9460088584651016,3d gaze,-146.48754768041294,116.08265183316016,-651.940041441633,528319.6623285001 528319.6935274999 528319.7234705 528319.7375584999 528319.769593
1,528319.785589,156.0019999742508,71,76,0.5584532755578374,0.5592041013862238,0.8196407002833599,0.9329914022920134,3d gaze,-153.27741316008672,116.50241660731115,-690.0373708334489,528319.785589 528319.801531 528319.8335094999 528319.8494245 528319.8655224999 528319.8815845 528319.897536 528319.911478 528319.925537 528319.941591
2,528320.3815319999,139.99250007327646,89,93,0.5569759083061561,0.5142583182499932,1.2867393813030576,0.922522784345142,3d gaze,-345.97189607072846,65.69139001538662,-1604.6701884218282,528320.3815319999 528320.3974705 528320.4134165 528320.429429 528320.4456054999 528320.4756505 528320.491529 528320.505506 528320.5215245
3,528320.537483,219.9735000031069,94,100,0.5608385246856661,0.5089699446060026,1.0469770693313594,0.7992454149948022,3d gaze,-369.65789554318684,40.53501487223717,-1597.4896587082392,528320.537483 528320.5534315 528320.569504 528320.5855014999 528320.6014505001 528320.6175285 528320.6338755 528320.64976 528320.6634879999 528320.6775535 528320.6935195 528320.7254595 528320.741449 528320.7574565
4,528320.85937,216.2569999927655,104,110,0.5749888357497858,0.5344356521580306,0.5730191492581471,0.962651246557022,3d gaze,1386.230152827759,-477.433260680874,4862.2381463613865,528320.85937 528320.887599 528320.919455 528320.983619 528321.015411 528321.04777 528321.075627
5,528321.1073939999,188.12700000125915,111,116,0.5756928411864309,0.534448050167719,0.2852650942500705,0.8606229901707254,3d gaze,1398.2268844687449,-477.25429474843696,4858.65952019347,528321.1073939999 528321.139431 528321.1715299999 528321.203473 528321.235518 528321.26354 528321.2955209999
6,528321.327437,155.93699994497,117,122,0.5769142645332443,0.533700707452015,0.22708394845810623,0.8561327699689197,3d gaze,1419.251281515915,-466.3943206349977,4853.39567967597,528321.327437 528321.35956 528321.391873 528321.423974 528321.45175 528321.483374
7,528321.703502,123.92899999395013,129,133,0.5622971618667294,0.5184727966364854,0.1619013890764634,0.9404777617949793,3d gaze,211.8678817053136,-47.11840329849851,894.5200076959586,528321.703502 528321.735447 528321.767411 528321.827431
8,528322.739386,219.99999997206032,160,167,0.5823693175838072,0.5250779228577115,0.3629501975104385,0.9184945198349859,3d gaze,1124.4101970609322,-256.74697285771873,3590.4816047959584,528322.739386 528322.895523 528322.927441 528322.959386
9,528323.281379,124.08999993931502,176,179,0.5936773193823828,0.5339283355779423,0.9043623435438025,0.8435706633025356,3d gaze,-603.2278524937611,163.50482987399286,-1692.0043416974297,528323.281379 528323.2973935 528323.3134524999 528323.329514 528323.345645 528323.359585 528323.373374 528323.389435 528323.405469
10,528323.6415105,219.9280000058934,187,194,0.5849962974560233,0.5305745862179507,0.29116217880917067,0.8369609453934715,3d gaze,-842.4525482349782,227.18457993674352,-2607.4604451060086,528323.6415105 528323.657545 528323.673442 528323.6898245 528323.7059599999 528323.721617 528323.7354775 528323.749639 528323.7656985 528323.7814805 528323.7974765 528323.813458 528323.8294104999 528323.8453875 528323.8614385
11,528323.980565,186.9660000083968,197,203,0.5234663767698712,0.5175045495215869,0.23418097559593595,0.8212176412206493,3d gaze,45.880672968690284,-25.668192158832607,514.2527037388173,528323.980565 528324.135394 528324.167531
12,528324.8813825,202.3159998934716,224,230,0.587474821236233,0.5021240616357169,0.3910892562881928,0.7976931205252603,3d gaze,-6011.511311912379,105.1956110490129,-18121.41444752048,528324.8813825 528324.8954405 528324.909466 528324.9255444999 528324.9415165 528324.9574579999 528324.9735534999 528324.989515 528325.0054484999 528325.021461 528325.0374129999 528325.0534085 528325.0696449999 528325.0836985
13,528325.1134944999,219.8885000543669,231,238,0.5774251347444693,0.4995657636845375,0.4204845275246596,0.7401919463152578,3d gaze,1192.4399410749638,4.635187111047372,4048.3145607429988,528325.1134944999 528325.129461 528325.145452 528325.161418 528325.1774154999 528325.1934555001 528325.20944 528325.2254804999 528325.2415575 528325.257507 528325.271469 528325.2856275 528325.3016465 528325.31746 528325.333383
14,528325.3974445,92.10050001274794,239,242,0.6094496657244463,0.5135185671295289,0.6080669388382369,0.7277704927863364,3d gaze,-548.9285267257625,50.63692160519033,-1320.7901406662859,528325.3974445 528325.4134445 528325.4436045 528325.4736295 528325.489545
15,528325.5978255,95.93700000550598,246,248,0.6049147352619807,0.5134605199572068,0.7654960799769538,0.8048602456974105,3d gaze,-676.9662479692839,64.93519141835651,-1699.355700669112,528325.5978255 528325.6138925 528325.6298925 528325.633554 528325.6474774999 528325.6614005 528325.6777355 528325.6937625
16,528325.74144,93.98350003175437,250,253,0.6193494654822892,0.5191843027759068,0.26172956320955965,0.7807391609012418,3d gaze,-422.2821942498069,50.8347083321111,-930.485508375419,528325.74144 528325.7894695 528325.8354235
17,528325.9615515,219.9224999640137,257,263,0.6206524882646709,0.5199161523092017,0.6953219441677382,0.7118981112821753,3d gaze,-437.14004809084634,54.043487513602656,-953.5381197954542,528325.9615515 528325.9934555 528326.023453 528326.037375 528326.0695014999 528326.1016869999 528326.1175625001 528326.133443 528326.149451 528326.181474
18,528326.197534,216.4290000218898,264,270,0.619159697044473,0.5205633532504311,0.7333649249184718,0.668603580551772,3d gaze,-443.2913782076716,57.24402499680079,-978.8721384304055,528326.197534 528326.2115275001 528326.225472 528326.241499 528326.2735085 528326.289431 528326.305558 528326.337577 528326.353506 528326.3834704999 528326.3994654999 528326.413963
19,528326.4299445001,203.55099998414516,271,277,0.6179005786679722,0.5198391710288222,0.5491533703604371,0.7497888872976232,3d gaze,-452.38869975971784,57.05634188779635,-1009.3661171491209,528326.4299445001 528326.4454685 528326.4620749999 528326.4780675 528326.493518 528326.5094969999 528326.5254895 528326.5414815 528326.5574719999 528326.573736 528326.5884674999 528326.6025405 528326.617817 528326.6334955001
20,528326.6499715,219.59399990737438,277,284,0.6181176481147392,0.5195843560519634,0.7735557512887035,0.7852417612865797,3d gaze,-452.2226477855102,56.21708916494695,-1007.834298523663,528326.6499715 528326.665955 528326.6815289999 528326.697575 528326.7135535 528326.72947 528326.7454695001 528326.7614569999 528326.7774855 528326.7935225 528326.8074594999 528326.8375065001 528326.8535245 528326.8695655
21,528326.885554,219.939999980852,284,291,0.616891768917453,0.5196328001228031,0.7280626644849392,0.8188207712644974,3d gaze,-462.88192823747147,58.29651148851449,-1042.026691739241,528326.885554 528326.9014945 528326.917455 528326.949401 528326.965362 528326.9814510001 528326.995522 528327.0094389999 528327.0254395 528327.041447 528327.057406 528327.073503 528327.0895535 528327.105494
22,528327.1834475,218.11849996447563,293,300,0.569012147544443,0.500773520266892,0.4864195366829079,0.8490990388144027,3d gaze,565.5361781832239,-4.823550252465585,2154.6344485435925,528327.1834475 528327.197524 528327.2135325 528327.229445 528327.2453745 528327.261405 528327.2774199999 528327.293464 528327.3094655001 528327.3254445 528327.3415275 528327.3574725001 528327.3714375 528327.385492 528327.401566
23,528327.41762,219.89149996079504,300,307,0.5695167063120649,0.5018236005747337,0.74526859171509,0.8162068496525011,3d gaze,600.1046782148011,-12.037452626438649,2267.135038850807,528327.41762 528327.433477 528327.449359 528327.4653715 528327.481421 528327.4975244999 528327.5135824999 528327.5294945 528327.5454005001 528327.5594985001 528327.573595 528327.5895374999 528327.605491 528327.621485 528327.6375114999
24,528327.653432,124.02099999599159,308,311,0.570365347342899,0.5017541747026473,0.4633014952510265,0.90687913030515,3d gaze,638.239477782616,-11.962678052318681,2384.3314028339055,528327.653432 528327.6694209999 528327.685668 528327.701722 528327.7175375 528327.7334595 528327.7474130001 528327.7613725001 528327.777453
25,528327.8735015,203.93800002057105,314,320,0.5367068244840508,0.48369269529920506,0.529487162164577,0.7635094037497072,3d gaze,88.24682985943191,29.41082479033151,632.3183827585115,528327.8735015 528327.8895215 528327.905509 528327.9214669999 528327.9354915 528327.9495175 528327.965627 528327.9817979999 528327.9976255 528328.0134925 528328.0295505 528328.0454385 528328.0613775 528328.0774395
26,528328.093511,171.9219998922199,320,326,0.5371109977890759,0.48338323414309503,0.2291853485589919,0.8186923083149655,3d gaze,87.33487996269649,29.328604557874655,618.9839829849963,528328.093511 528328.1095075 528328.123501 528328.137541 528328.1534595 528328.1694425 528328.1855085 528328.201476 528328.2174445 528328.2338330001 528328.2498075 528328.2654329999
27,528328.38949,96.16650000680238,329,332,0.48860376885242535,0.4705412609952297,0.8519062362557108,0.6584403847481209,3d gaze,-13.36273577299608,25.940017160576154,308.9836993168968,528328.38949 528328.405591 528328.421555 528328.437544 528328.4535185 528328.4696225 528328.4856565
28,528328.7275905,177.8374999994412,340,345,0.4633921079620729,0.4928494438497076,0.9789363230567295,0.7955564900869952,3d gaze,458.9574584560694,-61.12600511331025,-3248.204215874896,528328.7275905 528328.742738 528328.7504135 528328.7661359999 528328.7816474999 528328.7976144999 528328.81351 528328.82944 528328.845426 528328.875435 528328.8914485 528328.905428
29,528329.0771524999,128.38750006631017,350,354,0.46455106783960287,0.4928426315004041,1.0484801343363899,0.8595140718951962,3d gaze,353.72650718350354,-47.5327801700423,-2562.0252542530307,528329.0771524999 528329.1071009999 528329.109653 528329.1254305 528329.1574830001 528329.1739795001 528329.1895595 528329.20554
30,528329.6352345,198.28349992167205,366,373,0.6434594026632997,0.525729455687671,0.7617649190695702,0.8007487794930686,3d gaze,-3477.311045622716,472.8673809568339,-6372.242600768325,528329.6352345 528329.644081 528329.674118 528329.6895524999 528329.7055485 528329.7215285 528329.7379165 528329.769888 528329.817544 528329.833518
31,528330.635423,219.94600002653897,397,404,0.6269912889732039,0.560134313281083,0.9850889025974013,0.8752232139661453,3d gaze,952.626588036421,-338.31543602185764,1973.1213813358147,528330.635423 528330.66749 528330.699886 528330.7315069999 528330.763707 528330.791473 528330.823419 528330.855369
32,528330.919518,155.98499996121973,405,410,0.5252048418354077,0.4599653130445381,0.8416852543038924,0.9832156450475492,3d gaze,211.0654709738828,251.4389345480903,2202.6529920997555,528330.919518 528330.951519 528331.075503
33,528331.735414,216.054999968037,430,437,0.6184708638979863,0.5495458302531256,0.6899616288433617,0.9885761007706835,3d gaze,30829.45070400426,-9669.90256360346,68446.8388798934,528331.735414 528331.7634919999 528331.795454 528331.827584 528331.859516 528331.891378 528331.9234249999 528331.951469
34,528331.983547,95.86500003933907,437,440,0.6193169504573277,0.5500822224773654,0.41128297568245215,0.9932682499444173,3d gaze,31007.608444064972,-9761.203563973642,68353.46591858505,528331.983547 528332.015504 528332.047491 528332.079412
35,528332.139381,96.02900000754744,442,445,0.5639153965632633,0.5446643967113551,0.4655091609703729,0.9188851514719973,3d gaze,17738.499959999514,-9296.928992183237,72997.55149482508,528332.139381 528332.171552 528332.204174 528332.23541
36,528332.3099199999,217.56700007244945,447,454,0.5717828814879151,0.5122989617382606,0.6497406187459293,0.8575725120853613,3d gaze,-766.6713555354463,99.11216520464093,-2808.0840871591727,528332.3099199999 528332.3254905 528332.355439 528332.369467 528332.3854535 528332.4174975001 528332.4655005 528332.4975365 528332.5136025001 528332.527487
37,528332.6054265,204.63499997276813,456,462,0.5736302342521847,0.5143528150608485,0.5192231298939977,0.7378398469999313,3d gaze,-749.2998871911511,109.75201782643651,-2678.9891185217602,528332.6054265 528332.6214345 528332.6375755 528332.6536584999 528332.669487 528332.6854815 528332.701536 528332.7154905 528332.7294575 528332.7454345 528332.7614455 528332.777444 528332.794005 528332.8100615
38,528332.956699,218.75700005330145,467,473,0.6142536615297162,0.563267214096386,0.3047839164571945,0.925831029595015,3d gaze,809.1620969396624,-336.0507924346613,1862.7669079004136,528332.956699 528332.987627 528333.019498 528333.051597 528333.083525 528333.111443 528333.143624 528333.175456
39,528333.3894785,204.0190000552684,479,486,0.6150616568157491,0.5337993030683175,0.5019452149411943,0.8462945173811498,3d gaze,784.9495294445821,-172.7441869112786,1794.220049517997,528333.3894785 528333.4054149999 528333.421504 528333.437574 528333.453559 528333.4694739999 528333.4834304999 528333.497524 528333.5135535 528333.5294305 528333.5455090001 528333.561583 528333.577521 528333.5934975
