gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
530369.617922,0,0.0,0.47552903255322193,0.35678557393418064,530369.617922-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.637886,1,0.0,0.9660405608705537,0.36148548603777664,530369.637886-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.649863,1,0.0,0.47552903255322193,0.35678557393418064,530369.649863-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.6700009999,2,0.0,0.9660405608705537,0.36148548603777664,530369.6700009999-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.6822159999,2,0.0,0.47552903255322193,0.35678557393418064,530369.6822159999-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.702029,3,0.0,0.9660405608705537,0.36148548603777664,530369.702029-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.714057,3,0.0,0.47552903255322193,0.35678557393418064,530369.714057-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.729959,3,0.0,0.9660405608705537,0.36148548603777664,530369.729959-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.746004,4,0.0,0.47552903255322193,0.35678557393418064,530369.746004-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.762087,4,0.0,0.9660405608705537,0.36148548603777664,530369.762087-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.777921,5,0.0,0.47552903255322193,0.35678557393418064,530369.777921-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.805934,6,0.0,0.47552903255322193,0.35678557393418064,530369.805934-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.833096,7,0.0,0.9660405608705537,0.36148548603777664,530369.833096-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.838153,7,0.0,0.47552903255322193,0.35678557393418064,530369.838153-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.857943,7,0.0,0.9660405608705537,0.36148548603777664,530369.857943-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.8699769999,8,0.0,0.47552903255322193,0.35678557393418064,530369.8699769999-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.8898829999,8,0.0,0.9660405608705537,0.36148548603777664,530369.8898829999-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.9020369999,9,0.0,0.47552903255322193,0.35678557393418064,530369.9020369999-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.918052,9,0.0,0.9660405608705537,0.36148548603777664,530369.918052-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.9339589999,10,0.0,0.47552903255322193,0.35678557393418064,530369.9339589999-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.949974,10,0.0,0.9660405608705537,0.36148548603777664,530369.949974-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530369.965955,11,0.0,0.47552903255322193,0.35678557393418064,530369.965955-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530369.98202,11,0.0,0.9660405608705537,0.36148548603777664,530369.98202-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.014049,12,0.0,0.9660405608705537,0.36148548603777664,530370.014049-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.043764,13,0.0,0.47552903255322193,0.35678557393418064,530370.043764-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.04634,13,0.0,0.9660405608705537,0.36148548603777664,530370.04634-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.058041,13,0.0,0.47552903255322193,0.35678557393418064,530370.058041-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.0786829999,13,0.0,0.9660405608705537,0.36148548603777664,530370.0786829999-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.089893,13,0.0,0.47552903255322193,0.35678557393418064,530370.089893-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.105922,14,0.0,0.9660405608705537,0.36148548603777664,530370.105922-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.122801,14,0.0,0.47552903255322193,0.35678557393418064,530370.122801-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.137922,15,0.0,0.9660405608705537,0.36148548603777664,530370.137922-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.153888,15,0.0,0.47552903255322193,0.35678557393418064,530370.153888-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.169907,16,0.0,0.9660405608705537,0.36148548603777664,530370.169907-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.181965,16,0.0,0.47552903255322193,0.35678557393418064,530370.181965-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.201967,17,0.0,0.9660405608705537,0.36148548603777664,530370.201967-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.213916,17,0.0,0.47552903255322193,0.35678557393418064,530370.213916-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.2340309999,18,0.0,0.9660405608705537,0.36148548603777664,530370.2340309999-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.246033,19,0.0,0.47552903255322193,0.35678557393418064,530370.246033-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.265888,19,0.0,0.9660405608705537,0.36148548603777664,530370.265888-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.277935,20,0.0,0.47552903255322193,0.35678557393418064,530370.277935-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.293917,20,0.0,0.9660405608705537,0.36148548603777664,530370.293917-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.310141,21,0.3777302549649325,0.7460257525247626,-10.10976892611956,530370.310141-1,8.361409305920418,270.4369960933026,8.93905176554992,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.041843683989963756,0.7688806172060108,0.6380217101283094,,,,,,
530370.325953,21,0.0,0.9660405608705537,0.36148548603777664,530370.325953-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.342144,22,0.0,0.47552903255322193,0.35678557393418064,530370.342144-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.357919,22,0.0,0.9660405608705537,0.36148548603777664,530370.357919-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.3741039999,22,0.3431698552425752,0.9221677895069955,2.512718572194683,530370.3741039999-1,-83.88291544159816,299.93886198003605,-52.26139037371838,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.21760450516344143,0.8250929878704898,0.5214113929514028,,,,,,
530370.390138,23,0.9898356726048217,0.5892019014629507,0.3817229128755403,530370.390138-0,170.81881745909308,169.87265818120972,503.6793392698771,38.90268486489015,8.671862931554735,21.95575604413571,0.2513508321975134,0.30714934739287775,0.9178682027119945,,,,,,
530370.40186,23,0.22583547219086908,0.8805012770505686,1.3679978606523016,530370.40186-1,-177.61265580754622,303.87691427886114,-122.77510867554362,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.39619561285691557,0.8325964880344303,0.3870557123537466,,,,,,
530370.42196,24,0.3695999775940384,0.5708432195381075,0.3765322198304819,530370.42196-0,136.98075045367293,179.05075420138323,508.5735727376954,38.90268486489015,8.671862931554735,21.95575604413571,0.1868763351477012,0.324637140790792,0.927193594769153,,,,,,
530370.433864,24,0.0,1.7149149784173428,1.5651402182063399,530370.433864-1,-288.7039827508877,189.83440939108573,-62.50279325051842,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.6078672024344439,0.615301772477472,0.501897592134695,,,,,,
530370.453965,25,0.3758634431606662,0.5601015923318917,0.3980464831447976,530370.453965-0,118.96598547388348,151.3562303586175,520.6302112261845,38.90268486489015,8.671862931554735,21.95575604413571,0.15255129786479588,0.2718684499695834,0.9501661157034084,,,,,,
530370.4659,25,0.3964388726177772,0.19988565062352168,-0.09788691686314932,530370.4659-1,-104.12920461095878,155.58441947945477,91.25955103821269,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.2561814519822563,0.5500424042883897,0.794873837250234,,,,,,
530370.486061,26,0.3773864405136863,0.5597960827477946,0.426527387307722,530370.486061-0,120.53303624247619,111.07596871127487,530.1831243715488,38.90268486489015,8.671862931554735,21.95575604413571,0.15553713065897865,0.1951191010682038,0.9683680794949348,,,,,,
530370.497904,26,0.0,0.47552903255322193,0.35678557393418064,530370.497904-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.513946,26,0.30368068324514136,0.5541751238193973,0.4601870746271113,530370.513946-0,111.0477108993538,61.20614843823111,539.1408458605089,38.90268486489015,8.671862931554735,21.95575604413571,0.1374639475556502,0.1000979646790005,0.9854359748809354,,,,,,
530370.529918,27,0.9916537208842894,1.953640259876888,3.0796079802216503,530370.529918-1,-184.75958431801058,245.90366919746359,-33.43047686030598,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.40981325304568117,0.7221352191218211,0.5572915062442604,,,,,,
530370.546096,27,0.4070537596671141,0.5524628439820837,0.4788152993975838,530370.546096-0,108.0393103425398,32.720020530337734,541.6546940815804,38.90268486489015,8.671862931554735,21.95575604413571,0.1317317905505267,0.04582096447494466,0.9902258199890258,,,,,,
530370.561919,28,0.9390041070715196,-4.350133662715264,-4.115174648597332,530370.561919-1,-234.87637697169265,167.62355059725667,12.7373232211986,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.5053049665521974,0.5729815669661127,0.6452588741696945,,,,,,
530370.577935,28,0.3882744272409338,0.5521478384827698,0.4894877925400143,530370.577935-0,107.50395587957935,16.25336619678916,542.2264158809065,38.90268486489015,8.671862931554735,21.95575604413571,0.13071173495050625,0.014445671788202386,0.9913151693143896,,,,,,
530370.59035,29,0.10041077860747959,1.3172739734623553,1.2166903345632565,530370.59035-1,-304.7736841331028,200.44840598746666,-98.08494067864851,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.6384861474880438,0.6355255072472644,0.4340999528956249,,,,,,
530370.610557,29,0.39693791443107673,0.5483729574473282,0.5030134023166932,530370.610557-0,99.8752551053914,-4.666310594756624,543.0599796585961,38.90268486489015,8.671862931554735,21.95575604413571,0.11617613380400761,-0.02541433674489435,0.9929034280443244,,,,,,
530370.622144,30,0.2937208585074575,0.9671322043846796,0.9477882846126992,530370.622144-1,-319.6212010406257,229.78927806158936,-179.96510658364974,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.6667763623191033,0.6914311229456706,0.2780868297395498,,,,,,
530370.642057,30,0.6494538591442566,0.5441387689851271,0.5123572567989906,530370.642057-0,91.19526370667178,-19.148528352502154,543.4312445289333,38.90268486489015,8.671862931554735,21.95575604413571,0.09963742076997112,-0.05300851657635275,0.9936108300298878,,,,,,
530370.653957,31,0.2335614691050271,0.8178248996669062,0.8032647227663949,530370.653957-1,-335.5154184910362,240.10860338312068,-277.66241836845427,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.6970609431715326,0.7110933959086194,0.09193597663570668,,,,,,
530370.673877,31,0.5832582929782119,0.5353258126406963,0.526797952254338,530370.673877-0,72.96485427425071,-41.51302974202905,543.2679640596868,38.90268486489015,8.671862931554735,21.95575604413571,0.06490149808918597,-0.09562147016582945,0.993299718105822,,,,,,
530370.686022,31,0.0,0.5467401827163968,0.8521550404535889,530370.686022-1,34.673989056027494,-195.93344488193063,195.1218655800267,30.322175925194763,-133.0936250774998,-325.9130582331486,0.008291873256834226,-0.11973396045177559,0.9927713853412707,,,,,,
530370.702193,32,0.9900704444952859,0.5243874290357107,0.5443708876299349,530370.702193-0,50.15837055597309,-68.44422039262926,540.9659604678459,38.90268486489015,8.671862931554735,21.95575604413571,0.02144639863048617,-0.14693571846115677,0.9889135182745183,,,,,,
530370.717903,32,0.0,0.48510260844400105,0.9289061851510889,530370.717903-1,-10.66082327878972,-230.19934526227644,188.22315518429045,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.0780883334986749,-0.18502364418660255,0.9796266958710904,,,,,,
530370.734496,33,0.5293169331991495,0.5145752004392133,0.5676498004714119,530370.734496-0,29.62742351620612,-103.13525177813199,534.652851501862,38.90268486489015,8.671862931554735,21.95575604413571,-0.01767293061882566,-0.2130354398300302,0.9768846241495299,,,,,,
530370.750119,33,0.034841691134869776,0.187087620745252,0.3249928451584798,530370.750119-1,-150.1605135255595,62.98687584102119,126.21923328311198,30.322175925194763,-133.0936250774998,-325.9130582331486,-0.34388875188026863,0.3736085656421176,0.8614854415537567,,,,,,
530370.765901,34,0.0,0.9660405608705537,0.36148548603777664,530370.765901-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.778096,34,0.0,0.47552903255322193,0.35678557393418064,530370.778096-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.798046,34,0.0,0.9660405608705537,0.36148548603777664,530370.798046-0,38.90268486489015,8.671862931554735,21.95575604413571,38.90268486489015,8.671862931554735,21.95575604413571,0.0,0.0,0.0,,,,,,
530370.8109619999,35,0.0,0.47552903255322193,0.35678557393418064,530370.8109619999-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.829907,35,0.2290229607640567,0.5053504862505607,0.6288240129177721,530370.829907-0,10.338574857834942,-186.69191527650918,508.2296077443433,38.90268486489015,8.671862931554735,21.95575604413571,-0.054425586014868965,-0.37224293396246233,0.926538209520771,,,,,,
530370.842038,36,0.0,0.47552903255322193,0.35678557393418064,530370.842038-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.861991,36,0.25407978543345183,0.543101432319515,0.6489209903815457,530370.861991-0,81.39941057774229,-210.9340720370256,496.7319503650416,38.90268486489015,8.671862931554735,21.95575604413571,0.08097256312427895,-0.41843354125355386,0.904630762010167,,,,,,
530370.873963,37,0.0,0.47552903255322193,0.35678557393418064,530370.873963-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530370.889981,37,0.41058830178795147,0.5457586197515237,0.666727321582743,530370.889981-0,84.63313752285285,-231.27865983970082,486.47448051612,38.90268486489015,8.671862931554735,21.95575604413571,0.08713405332846327,-0.45719778467363814,0.8850863474486942,,,,,,
530370.906018,38,0.0,0.6636534189216118,1.0470048916361812,530370.906018-1,108.397196096309,-271.7349119332873,174.21498324006438,30.322175925194763,-133.0936250774998,-325.9130582331486,0.1487628609778513,-0.2641648306605052,0.9529357551460602,,,,,,
530370.921888,38,0.3065126601084091,0.5563538276113762,0.6792002395401857,530370.921888-0,102.31821414809897,-244.0222243346152,477.55354134387585,38.90268486489015,8.671862931554735,21.95575604413571,0.12083090783606554,-0.4814791631371255,0.8680885364847795,,,,,,
530370.937957,39,0.0,0.6946203120448642,0.9423653260138997,530370.937957-1,133.23524107361095,-227.12936628300838,180.06258689344145,30.322175925194763,-133.0936250774998,-325.9130582331486,0.1960888638891773,-0.17917415666681902,0.9640776830947737,,,,,,
530370.954085,39,0.3509645467134871,0.5553092244859024,0.6938380347841617,530370.954085-0,98.66793418242423,-259.34550659369137,469.2140457049992,38.90268486489015,8.671862931554735,21.95575604413571,0.11387572434877621,-0.5106758934541379,0.8521985984785823,,,,,,
530370.9693079999,40,0.0,0.719405700757672,1.0135269908325921,530370.9693079999-1,143.8135752771666,-252.45066205410853,172.40287875951486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.21624464812146893,-0.22742093770279592,0.9494830010343545,,,,,,
530370.985899,40,0.4245965785461791,0.5582548502173216,0.6951659557976002,530370.985899-0,103.63065549878738,-260.38830914810393,467.8953110083281,38.90268486489015,8.671862931554735,21.95575604413571,0.1233316120275742,-0.5126628323122955,0.8496859030490123,,,,,,
530370.998045,40,0.0,0.6764891416189581,0.8962385921941982,530370.998045-1,124.05775736085486,-208.89304014619182,184.88363567915871,30.322175925194763,-133.0936250774998,-325.9130582331486,0.17860223717175833,-0.14442696039466624,0.9732636302607847,,,,,,
530371.018088,41,0.42764096947484154,0.563380152657466,0.6712316856189094,530371.018088-0,115.8027541070424,-234.64483699131364,480.57164756205657,38.90268486489015,8.671862931554735,21.95575604413571,0.14652412877748958,-0.4636116433256716,0.8738391864976462,,,,,,
530371.037089,42,0.0,0.630515879677905,0.9007053707819583,530371.037089-1,93.55893117601563,-215.43106267625126,188.5447458855176,30.322175925194763,-133.0936250774998,-325.9130582331486,0.12049027473128629,-0.156884401130226,0.9802394495107767,,,,,,
530371.05002,42,0.35455362930493173,0.5578444843833837,0.6354068708763982,530371.05002-0,110.18721660739166,-193.4511090871525,501.0277681468649,38.90268486489015,8.671862931554735,21.95575604413571,0.13582437586617974,-0.3851217908230987,0.9128159426487754,,,,,,
530371.062009,42,0.0,0.5763584889077581,1.020931946735718,530371.062009-1,52.4565632980607,-268.40139219099774,180.69038640374663,30.322175925194763,-133.0936250774998,-325.9130582331486,0.042174498121971674,-0.2578131968997672,0.9652738819695075,,,,,,
530371.078052,43,0.39932475462017003,0.5513666540500399,0.6034718862797807,530371.078052-0,101.06115344911731,-152.6815650694846,517.4823134748725,38.90268486489015,8.671862931554735,21.95575604413571,0.11843572502863892,-0.30744017133022783,0.944168163035262,,,,,,
530371.093982,43,0.0,0.47552903255322193,0.35678557393418064,530371.093982-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530371.110187,44,0.23082007934767132,0.5917582348893886,0.598479005291547,530371.110187-0,176.36502206519043,-141.96206990690098,505.54514508470487,38.90268486489015,8.671862931554735,21.95575604413571,0.26191847935230506,-0.2870154213253069,0.9214232784639389,,,,,,
530371.125866,44,0.0,0.8832593518371047,1.2582819542734525,530371.125866-1,203.62071214660688,-302.1490097964514,139.74031854471139,30.322175925194763,-133.0936250774998,-325.9130582331486,0.3302001843236044,-0.3221153531486003,0.8872482953145704,,,,,,
530371.141909,45,0.30649548588745734,0.5901190567025326,0.5884870360576525,530371.141909-0,174.72268079695112,-128.66889136558447,509.9471688555581,38.90268486489015,8.671862931554735,21.95575604413571,0.25878918927681355,-0.2616868172857365,0.929810822249511,,,,,,
530371.154033,45,0.0,0.47552903255322193,0.35678557393418064,530371.154033-1,30.322175925194763,-133.0936250774998,-325.9130582331486,30.322175925194763,-133.0936250774998,-325.9130582331486,0.0,0.0,0.0,,,,,,
530371.174001,46,0.27596512198705947,0.5842035953432798,0.5529713871850304,530371.174001-0,167.4884243364825,-79.02359280238137,523.1746580338167,38.90268486489015,8.671862931554735,21.95575604413571,0.2450051558465541,-0.16709348087448178,0.9550142628557206,,,,,,
530371.185896,46,0.0,0.4720118435028201,0.35629121731581137,530371.185896-1,39.758760357791516,-153.1098444968942,-373.63803471556645,39.758760357791516,-153.1098444968942,-373.63803471556645,0.0,0.0,0.0,,,,,,
530371.206013,47,0.13526683964367464,0.5780168485813241,0.5783492937955995,530371.206013-0,153.84517310122192,-115.87555334708733,518.6662739113697,38.90268486489015,8.671862931554735,21.95575604413571,0.21900952904621843,-0.2373106011679919,0.9464240618032915,,,,,,
530371.217906,47,0.0,3.13432372023941,3.8659689128834214,530371.217906-1,329.26116606274644,-315.5315083351533,32.87485963175391,39.758760357791516,-153.1098444968942,-373.63803471556645,0.5516131284788766,-0.3094755703476805,0.7745629915298853,,,,,,
530371.238355,48,0.32932933349669324,0.6150400641674836,0.5866563026125664,530371.238355-0,217.61492779739342,-122.94220174091856,497.54470174199804,38.90268486489015,8.671862931554735,21.95575604413571,0.34051537216565486,-0.2507752769412016,0.9061793651336085,,,,,,
530371.2501439999,49,0.0,0.4720118435028201,0.35629121731581137,530371.2501439999-1,39.758760357791516,-153.1098444968942,-373.63803471556645,39.758760357791516,-153.1098444968942,-373.63803471556645,0.0,0.0,0.0,,,,,,
530371.269954,49,0.45097908435678036,0.5997961698529484,0.5756390784084295,530371.269954-0,193.26376131309897,-109.86112606082338,509.3649903245947,38.90268486489015,8.671862931554735,21.95575604413571,0.2941170595374647,-0.2258508102094119,0.9287015488394472,,,,,,
530371.281989,50,0.0,1.6228559949328791,2.1237786171932456,530371.281989-1,282.1000428237286,-305.961774827046,66.08024244685916,39.758760357791516,-153.1098444968942,-373.63803471556645,0.4617530989253908,-0.29124155731327406,0.8378319825159088,,,,,,
530371.297907,50,0.4780443414163525,0.5925086733187575,0.5747621838872385,530371.297907-0,180.54084416272093,-109.4299645607966,513.3168892621279,38.90268486489015,8.671862931554735,21.95575604413571,0.26987502218510484,-0.22502928216949714,0.9362314321613381,,,,,,
530371.313894,50,0.0,1.2847708979101284,1.6308954912597593,530371.313894-1,258.3016209045853,-279.1695059449719,86.57186622442964,39.758760357791516,-153.1098444968942,-373.63803471556645,0.4164079767122864,-0.24019200827377446,0.8768763858673534,,,,,,
530371.330071,51,0.4837263457063183,0.5848242095798072,0.5736372512443793,530371.330071-0,166.81594958069007,-108.61169280291637,517.2616588230196,38.90268486489015,8.671862931554735,21.95575604413571,0.24372383349290233,-0.22347016060292108,0.9437477312860832,,,,,,
530371.342021,51,0.0,1.207699210245449,1.6541966062645463,530371.342021-1,241.28621345643646,-295.1378120938419,89.6760219797105,39.758760357791516,-153.1098444968942,-373.63803471556645,0.38398709885477456,-0.27061775651527126,0.8827909932547657,,,,,,
530371.362189,52,0.9957396031618662,0.5826908555981735,0.5724199875176892,530371.362189-0,163.0350181750459,-107.08857009435611,518.5802208424482,38.90268486489015,8.671862931554735,21.95575604413571,0.23651970889796906,-0.22056802761276417,0.9462600976992719,,,,,,
530371.373897,52,0.0,1.0972064831127455,1.5124793669197965,530371.373897-1,224.97367582040994,-286.05835415713244,99.08313249918507,39.758760357791516,-153.1098444968942,-373.63803471556645,0.3529054575919781,-0.25331790650136565,0.900715147117868,,,,,,
530371.394182,53,0.7926692276451202,0.5814868466793952,0.5739395264620706,530371.394182-0,160.67735577209794,-109.34655177272894,518.6324681816278,38.90268486489015,8.671862931554735,21.95575604413571,0.23202745768223107,-0.22487034881324713,0.9463596489211326,,,,,,
530371.405999,53,0.0,1.031311021930462,1.4206381688652119,530371.405999-1,213.53423066550215,-277.5037901467521,105.70881806285175,39.758760357791516,-153.1098444968942,-373.63803471556645,0.33110892669754344,-0.23701818075280706,0.9133396195577148,,,,,,
530371.426032,54,0.990233558514162,0.5833944351798758,0.5676002869489689,530371.426032-0,164.77817551463667,-100.17801478921366,519.7029188059537,38.90268486489015,8.671862931554735,21.95575604413571,0.2398410922598143,-0.2074007690467649,0.9483992679575571,,,,,,
530371.437897,54,0.0,1.1675812668548216,1.5478313477337433,530371.437897-1,239.43323761678755,-281.8596752043211,94.33499579766305,39.758760357791516,-153.1098444968942,-373.63803471556645,0.38045646912679165,-0.24531781259195923,0.8916681254394327,,,,,,
530371.457908,54,0.9932582086986076,0.585771360747996,0.5662098251415383,530371.457908-0,169.25345180291558,-97.98936396786696,519.0243964737639,38.90268486489015,8.671862931554735,21.95575604413571,0.24836821018884708,-0.20323054972243465,0.9471064226511751,,,,,,
