time;t_idx;a_e_0_Color;a_t_0_Color;a_e_1_Move;a_t_1_Move;a_e_2_Opacity;a_t_2_Opacity;a_e_3_Rotation;a_t_3_Rotation;a_e_4_Shape;a_t_4_Shape;a_e_5_Size;a_t_5_Size;a_e_6_Outline;a_t_6_Outline;
2020-02-20 02:18:11.934;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:11.956;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:11.983;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:11.994;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.012;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.023;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.034;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.050;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.060;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.079;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.090;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.101;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.112;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.124;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.135;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;0;0.00000;
2020-02-20 02:18:12.150;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.01128;
2020-02-20 02:18:12.161;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.02687;
2020-02-20 02:18:12.179;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.04527;
2020-02-20 02:18:12.193;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.05806;
2020-02-20 02:18:12.205;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.07104;
2020-02-20 02:18:12.224;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.08919;
2020-02-20 02:18:12.236;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.10221;
2020-02-20 02:18:12.261;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.12191;
2020-02-20 02:18:12.272;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.13874;
2020-02-20 02:18:12.291;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.15629;
2020-02-20 02:18:12.303;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.16896;
2020-02-20 02:18:12.327;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.19098;
2020-02-20 02:18:12.338;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.20453;
2020-02-20 02:18:12.362;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.22351;
2020-02-20 02:18:12.374;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.24011;
2020-02-20 02:18:12.392;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.25739;
2020-02-20 02:18:12.404;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.27012;
2020-02-20 02:18:12.425;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.29051;
2020-02-20 02:18:12.436;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.30269;
2020-02-20 02:18:12.464;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.32393;
2020-02-20 02:18:12.477;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.34305;
2020-02-20 02:18:12.503;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.36903;
2020-02-20 02:18:12.526;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.39083;
2020-02-20 02:18:12.548;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.41398;
2020-02-20 02:18:12.576;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.43578;
2020-02-20 02:18:12.592;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.45816;
2020-02-20 02:18:12.614;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.47966;
2020-02-20 02:18:12.636;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.50137;
2020-02-20 02:18:12.660;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.52495;
2020-02-20 02:18:12.686;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.54636;
2020-02-20 02:18:12.703;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.56880;
2020-02-20 02:18:12.725;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.59077;
2020-02-20 02:18:12.747;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.61269;
2020-02-20 02:18:12.776;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.63564;
2020-02-20 02:18:12.792;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.65797;
2020-02-20 02:18:12.814;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.67997;
2020-02-20 02:18:12.836;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.70215;
2020-02-20 02:18:12.861;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.72574;
2020-02-20 02:18:12.885;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.74631;
2020-02-20 02:18:12.902;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.76814;
2020-02-20 02:18:12.926;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.79116;
2020-02-20 02:18:12.947;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.81299;
2020-02-20 02:18:12.974;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.83538;
2020-02-20 02:18:12.991;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.85695;
2020-02-20 02:18:13.013;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.87919;
2020-02-20 02:18:13.027;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.89218;
2020-02-20 02:18:13.047;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.91239;
2020-02-20 02:18:13.064;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.92473;
2020-02-20 02:18:13.080;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.94578;
2020-02-20 02:18:13.091;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.95710;
2020-02-20 02:18:13.104;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.96940;
2020-02-20 02:18:13.125;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.99053;
2020-02-20 02:18:13.137;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.165;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.180;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.202;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.216;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.236;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.249;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.275;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.288;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.302;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.315;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.336;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.348;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.374;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.387;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.401;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.424;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.449;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.474;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.491;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.513;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.535;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.557;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.586;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.603;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.624;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.649;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.675;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.691;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.716;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.736;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.758;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.786;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.802;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.824;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.847;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.873;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.890;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.914;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.936;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.948;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.975;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:13.987;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.002;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.014;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.036;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.057;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.074;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.092;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.103;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.124;0;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;1;0.00000;
2020-02-20 02:18:14.137;0;1;0.01311;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.164;0;1;0.03438;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.180;0;1;0.05669;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.201;0;1;0.07747;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.214;0;1;0.09034;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.236;0;1;0.11152;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.249;0;1;0.12612;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.275;0;1;0.14620;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.288;0;1;0.16402;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.301;0;1;0.17725;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.314;0;1;0.19023;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.348;0;1;0.22311;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.369;0;1;0.24487;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.395;0;1;0.26680;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.414;0;1;0.28933;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.435;0;1;0.31112;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.456;0;1;0.33319;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.485;0;1;0.35585;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.502;0;1;0.37839;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.524;0;1;0.40013;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.547;0;1;0.42206;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.574;0;1;0.44557;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.591;0;1;0.46779;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.614;0;1;0.48935;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.635;0;1;0.51109;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.656;0;1;0.53268;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.684;0;1;0.55542;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.702;0;1;0.57784;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.724;0;1;0.60064;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.747;0;1;0.62234;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.772;0;1;0.64382;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.791;0;1;0.66684;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.813;0;1;0.68889;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.835;0;1;0.71078;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.857;0;1;0.73320;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.875;0;1;0.74534;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.890;0;1;0.76635;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.902;0;1;0.77897;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.925;0;1;0.79991;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.938;0;1;0.81429;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.961;0;1;0.83265;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.974;0;1;0.85029;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:14.990;0;1;0.86572;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.002;0;1;0.87880;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.027;0;1;0.90194;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.047;0;1;0.92330;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.074;0;1;0.94458;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.086;0;1;0.96200;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.102;0;1;0.97826;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.123;0;1;0.99986;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.135;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.165;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.180;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.201;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.214;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.236;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.257;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
2020-02-20 02:18:15.274;0;1;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;0;0.00000;
