gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
527727.443796,0,0.0,1.0120897284409824,0.39645779915450563,527727.443796-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.455993,1,0.0,-1.1048464947709502,0.4314244121427411,527727.455993-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.475834,1,0.0,1.0120897284409824,0.39645779915450563,527727.475834-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.484011,2,0.0,-1.1048464947709502,0.4314244121427411,527727.484011-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.504941,2,0.0,1.0120897284409824,0.39645779915450563,527727.504941-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.516515,3,0.0,-1.1048464947709502,0.4314244121427411,527727.516515-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.535818,3,0.0,1.0120897284409824,0.39645779915450563,527727.535818-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.547808,4,0.0,-1.1048464947709502,0.4314244121427411,527727.547808-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.568036,4,0.0,1.0120897284409824,0.39645779915450563,527727.568036-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.579845,5,0.0,-1.1048464947709502,0.4314244121427411,527727.579845-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.600005,5,0.0,1.0120897284409824,0.39645779915450563,527727.600005-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.611875,5,0.0,-1.1048464947709502,0.4314244121427411,527727.611875-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
527727.631819,6,0.0,1.0120897284409824,0.39645779915450563,527727.631819-0,37.55405604157191,5.694943772438165,19.28871618570851,37.55405604157191,5.694943772438165,19.28871618570851,0.0,0.0,0.0,,,,,,
527727.643786,6,0.0,-1.1048464947709502,0.4314244121427411,527727.643786-1,-32.73667531539179,1.0491362078365682,5.36529506130185,-32.73667531539179,1.0491362078365682,5.36529506130185,0.0,0.0,0.0,,,,,,
