time;cam_p_x;cam_p_y;cam_p_z;cam_r_x;cam_r_y;cam_r_z;cam_r_w;cont_L_p_x;cont_L_p_y;cont_L_p_z;cont_L_r_x;cont_L_r_y;cont_L_r_z;cont_L_r_w;cont_R_p_x;cont_R_p_y;cont_R_p_z;cont_R_r_x;cont_R_r_y;cont_R_r_z;cont_R_r_w;
2020-02-20 01:34:09.310;-1.89268;0.43653;0.35498;-0.10268;0.74683;0.15377;0.63880;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.322;-1.89276;0.43642;0.35486;-0.10251;0.74700;0.15373;0.63863;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.332;-1.89286;0.43630;0.35469;-0.10227;0.74725;0.15321;0.63850;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.343;-1.89292;0.43612;0.35449;-0.10224;0.74749;0.15270;0.63835;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.360;-1.89285;0.43597;0.35438;-0.10216;0.74786;0.15193;0.63811;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.370;-1.89295;0.43582;0.35420;-0.10204;0.74820;0.15122;0.63790;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.379;-1.89303;0.43556;0.35404;-0.10187;0.74852;0.15048;0.63772;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.391;-1.89311;0.43538;0.35382;-0.10160;0.74912;0.14975;0.63723;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.401;-1.89308;0.43509;0.35367;-0.10132;0.74975;0.14880;0.63676;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.410;-1.89319;0.43487;0.35344;-0.10078;0.75028;0.14772;0.63648;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.421;-1.89315;0.43458;0.35323;-0.10001;0.75079;0.14641;0.63630;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.432;-1.89326;0.43435;0.35304;-0.09915;0.75142;0.14468;0.63608;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.443;-1.89320;0.43411;0.35284;-0.09859;0.75207;0.14344;0.63568;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.461;-1.89319;0.43387;0.35261;-0.09793;0.75261;0.14270;0.63532;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.471;-1.89323;0.43358;0.35236;-0.09730;0.75324;0.14184;0.63486;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.479;-1.89300;0.43330;0.35216;-0.09670;0.75402;0.14073;0.63426;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.488;-1.89301;0.43293;0.35183;-0.09530;0.75487;0.13923;0.63381;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.499;-1.89308;0.43239;0.35148;-0.09376;0.75596;0.13744;0.63312;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.510;-1.89299;0.43178;0.35100;-0.09244;0.75698;0.13524;0.63257;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.521;-1.89284;0.43110;0.35052;-0.09117;0.75819;0.13287;0.63181;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.532;-1.89275;0.43051;0.35002;-0.09003;0.75958;0.13020;0.63085;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.543;-1.89263;0.42986;0.34949;-0.08937;0.76112;0.12676;0.62979;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.559;-1.89233;0.42937;0.34895;-0.08876;0.76300;0.12229;0.62849;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.570;-1.89230;0.42887;0.34845;-0.08798;0.76490;0.11741;0.62722;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.579;-1.89202;0.42840;0.34801;-0.08749;0.76654;0.11201;0.62627;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.588;-1.89199;0.42797;0.34751;-0.08697;0.76808;0.10712;0.62531;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.599;-1.89185;0.42732;0.34704;-0.08641;0.76941;0.10312;0.62442;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.610;-1.89182;0.42680;0.34645;-0.08564;0.77058;0.09889;0.62377;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.621;-1.89157;0.42622;0.34594;-0.08393;0.77186;0.09532;0.62298;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.632;-1.89166;0.42576;0.34527;-0.08257;0.77311;0.09145;0.62219;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.643;-1.89144;0.42514;0.34462;-0.08158;0.77472;0.08823;0.62078;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.659;-1.89150;0.42466;0.34387;-0.07930;0.77654;0.08427;0.61935;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.671;-1.89160;0.42391;0.34321;-0.07750;0.77834;0.08119;0.61772;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.680;-1.89157;0.42315;0.34247;-0.07469;0.78068;0.07802;0.61553;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.691;-1.89163;0.42189;0.34163;-0.07138;0.78384;0.07533;0.61223;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.703;-1.89179;0.42082;0.34079;-0.06932;0.78676;0.06959;0.60940;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.712;-1.89195;0.41958;0.34018;-0.06722;0.79027;0.06396;0.60569;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.723;-1.89208;0.41852;0.33956;-0.06581;0.79265;0.05632;0.60350;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.734;-1.89238;0.41755;0.33890;-0.06287;0.79588;0.05044;0.60006;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.745;-1.89279;0.41674;0.33819;-0.06205;0.79903;0.04415;0.59646;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.762;-1.89291;0.41555;0.33757;-0.05972;0.80189;0.03918;0.59319;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.773;-1.89332;0.41447;0.33687;-0.05760;0.80499;0.03461;0.58948;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.784;-1.89353;0.41343;0.33635;-0.05665;0.80819;0.02959;0.58544;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.794;-1.89382;0.41267;0.33566;-0.05499;0.81016;0.02557;0.58306;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.806;-1.89407;0.41177;0.33497;-0.05312;0.81241;0.02344;0.58018;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.817;-1.89447;0.41121;0.33413;-0.05250;0.81448;0.01970;0.57748;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.827;-1.89447;0.41060;0.33378;-0.05227;0.81652;0.01515;0.57475;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.838;-1.89467;0.41000;0.33294;-0.05166;0.81906;0.01307;0.57122;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.848;-1.89491;0.40933;0.33227;-0.05202;0.82149;0.01073;0.56774;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.864;-1.89478;0.40882;0.33186;-0.05246;0.82350;0.00852;0.56482;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.875;-1.89503;0.40850;0.33120;-0.05240;0.82551;0.00613;0.56191;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.888;-1.89534;0.40772;0.32990;-0.04996;0.83080;0.00336;0.55432;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.899;-1.89581;0.40728;0.32924;-0.04873;0.83379;0.00251;0.54993;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.910;-1.89615;0.40713;0.32857;-0.04773;0.83590;0.00024;0.54681;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.922;-1.89635;0.40679;0.32833;-0.04831;0.83809;-0.00322;0.54338;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.933;-1.89651;0.40661;0.32758;-0.04728;0.83925;-0.00437;0.54167;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.943;-1.89665;0.40634;0.32693;-0.04646;0.84111;-0.00411;0.53885;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.961;-1.89186;0.40023;0.32929;-0.04849;0.84129;-0.00680;0.53837;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.973;-1.89178;0.39990;0.32847;-0.04797;0.84295;-0.00716;0.53580;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.984;-1.89363;0.40135;0.32769;-0.04804;0.84496;-0.00730;0.53262;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:09.994;-1.89377;0.40105;0.32693;-0.04851;0.84607;-0.00863;0.53079;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.005;-1.89535;0.40248;0.32569;-0.04793;0.84823;-0.01053;0.52735;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.016;-1.89550;0.40239;0.32488;-0.04722;0.85043;-0.01265;0.52382;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.027;-1.89651;0.40327;0.32404;-0.04778;0.85277;-0.01329;0.51992;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.038;-1.89653;0.40320;0.32316;-0.04862;0.85529;-0.01344;0.51569;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.049;-1.89666;0.40331;0.32244;-0.04964;0.85770;-0.01404;0.51155;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.066;-1.89762;0.40452;0.32126;-0.05048;0.86003;-0.01466;0.50752;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.078;-1.89789;0.40477;0.32034;-0.05073;0.86245;-0.01456;0.50339;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.088;-1.89878;0.40565;0.31853;-0.05166;0.86789;-0.01503;0.49383;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.099;-1.87193;0.37545;0.33430;-0.05122;0.86807;-0.02218;0.49329;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.110;-1.87049;0.37405;0.33436;-0.05228;0.87018;-0.02356;0.48939;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.120;-1.87103;0.37164;0.33609;-0.05409;0.87173;-0.02443;0.48638;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.132;-1.84179;0.33821;0.35765;-0.05217;0.87104;-0.02802;0.48762;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.143;-1.83870;0.33509;0.35891;-0.05360;0.87183;-0.02709;0.48612;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.159;-1.84283;0.33820;0.35921;-0.05590;0.87294;-0.02491;0.48398;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.170;-1.84000;0.33550;0.36058;-0.05641;0.87388;-0.02337;0.48228;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.180;-1.83932;0.33310;0.36267;-0.05587;0.87503;-0.02085;0.48038;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.192;-1.83655;0.33042;0.36415;-0.05569;0.87598;-0.01884;0.47875;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.203;-1.83525;0.32743;0.36555;-0.05543;0.87696;-0.01672;0.47705;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.214;-1.83250;0.32472;0.36708;-0.05477;0.87787;-0.01510;0.47552;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.225;-1.83905;0.33297;0.36320;-0.05560;0.87877;-0.01372;0.47379;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.235;-1.83895;0.33107;0.36497;-0.05544;0.87922;-0.01288;0.47300;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.246;-1.83668;0.32852;0.36646;-0.05528;0.87965;-0.01309;0.47222;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.262;-1.83652;0.32726;0.36778;-0.05439;0.87990;-0.01205;0.47188;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.273;-1.83426;0.32476;0.36922;-0.05322;0.88060;-0.01165;0.47071;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.282;-1.85476;0.35728;0.34760;-0.05341;0.88076;-0.01362;0.47034;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.292;-1.85333;0.35622;0.34766;-0.05098;0.88198;-0.01267;0.46834;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.303;-1.85358;0.35544;0.34903;-0.04844;0.88333;-0.01159;0.46610;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.312;-1.85222;0.35430;0.34915;-0.04662;0.88494;-0.01135;0.46322;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.323;-1.85358;0.35324;0.34953;-0.04551;0.88620;-0.01086;0.46093;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.334;-1.85303;0.35204;0.34958;-0.04428;0.88750;-0.01081;0.45855;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.343;-1.88618;0.40054;0.31601;-0.04683;0.88801;-0.01260;0.45726;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.360;-1.88849;0.40080;0.31490;-0.04557;0.88909;-0.01213;0.45530;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.371;-1.88857;0.40143;0.31343;-0.04449;0.89026;-0.01211;0.45311;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.382;-1.87694;0.39162;0.31887;-0.04226;0.89167;-0.01284;0.45053;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.391;-1.87650;0.39234;0.31754;-0.04187;0.89286;-0.01228;0.44821;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.403;-1.87746;0.39293;0.31750;-0.04144;0.89403;-0.01091;0.44596;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.412;-1.87709;0.39388;0.31615;-0.04101;0.89494;-0.01030;0.44417;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
2020-02-20 01:34:10.425;-1.88061;0.39386;0.31617;-0.04157;0.89599;-0.00922;0.44203;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;
